1 0.0099874687 -nan 
2 0.0687719298 -nan 
3 0.2736842105 -nan 
4 0.4372556391 -nan 
5 0.1960401003 -nan 
6 0.0142355890 -nan 
7 0.0000250627 -nan 
8 0.0000000000 -nan 
9 0.0000000000 -nan 
10 0.0000000000 -nan 
11 0.0000000000 -nan 
12 0.0000000000 -nan 
13 0.0000000000 -nan 
14 0.0000000000 -nan 
15 0.0000000000 -nan 
16 0.0000000000 -nan 
17 0.0000000000 -nan 
18 0.0000000000 -nan 
19 0.0000000000 -nan 
20 0.0000000000 -nan 
21 0.0000000000 -nan 
22 0.0000000000 -nan 
23 0.0000000000 -nan 
24 0.0000000000 -nan 
25 0.0000000000 -nan 
26 0.0000000000 -nan 
27 0.0000000000 -nan 
28 0.0000000000 -nan 
29 0.0000000000 -nan 
30 0.0000000000 -nan 
31 0.0000000000 -nan 
32 0.0000000000 -nan 
33 0.0000000000 -nan 
34 0.0000000000 -nan 
35 0.0000000000 -nan 
36 0.0000000000 -nan 
37 0.0000000000 -nan 
38 0.0000000000 -nan 
39 0.0000000000 -nan 
40 0.0000000000 -nan 
41 0.0000000000 -nan 
42 0.0000000000 -nan 
43 0.0000000000 -nan 
44 0.0000000000 -nan 
45 0.0000000000 -nan 
46 0.0000000000 -nan 
47 0.0000000000 -nan 
48 0.0000000000 -nan 
49 0.0000000000 -nan 
50 0.0000000000 -nan 
51 0.0000000000 -nan 
52 0.0000000000 -nan 
53 0.0000000000 -nan 
54 0.0000000000 -nan 
55 0.0000000000 -nan 
56 0.0000000000 -nan 
57 0.0000000000 -nan 
58 0.0000000000 -nan 
59 0.0000000000 -nan 
60 0.0000000000 -nan 
61 0.0000000000 -nan 
62 0.0000000000 -nan 
63 0.0000000000 -nan 
64 0.0000000000 -nan 
65 0.0000000000 -nan 
66 0.0000000000 -nan 
67 0.0000000000 -nan 
68 0.0000000000 -nan 
69 0.0000000000 -nan 
70 0.0000000000 -nan 
71 0.0000000000 -nan 
72 0.0000000000 -nan 
73 0.0000000000 -nan 
74 0.0000000000 -nan 
75 0.0000000000 -nan 
76 0.0000000000 -nan 
77 0.0000000000 -nan 
78 0.0000000000 -nan 
79 0.0000000000 -nan 
80 0.0000000000 -nan 
81 0.0000000000 -nan 
82 0.0000000000 -nan 
83 0.0000000000 -nan 
84 0.0000000000 -nan 
85 0.0000000000 -nan 
86 0.0000000000 -nan 
87 0.0000000000 -nan 
88 0.0000000000 -nan 
89 0.0000000000 -nan 
90 0.0000000000 -nan 
91 0.0000000000 -nan 
92 0.0000000000 -nan 
93 0.0000000000 -nan 
94 0.0000000000 -nan 
95 0.0000000000 -nan 
96 0.0000000000 -nan 
97 0.0000000000 -nan 
98 0.0000000000 -nan 
99 0.0000000000 -nan 
100 0.0000000000 -nan 
101 0.0000000000 -nan 
102 0.0000000000 -nan 
103 0.0000000000 -nan 
104 0.0000000000 -nan 
105 0.0000000000 -nan 
106 0.0000000000 -nan 
107 0.0000000000 -nan 
108 0.0000000000 -nan 
109 0.0000000000 -nan 
110 0.0000000000 -nan 
111 0.0000000000 -nan 
112 0.0000000000 -nan 
113 0.0000000000 -nan 
114 0.0000000000 -nan 
115 0.0000000000 -nan 
116 0.0000000000 -nan 
117 0.0000000000 -nan 
118 0.0000000000 -nan 
119 0.0000000000 -nan 
120 0.0000000000 -nan 
121 0.0000000000 -nan 
122 0.0000000000 -nan 
123 0.0000000000 -nan 
124 0.0000000000 -nan 
125 0.0000000000 -nan 
126 0.0000000000 -nan 
127 0.0000000000 -nan 
128 0.0000000000 -nan 
129 0.0000000000 -nan 
130 0.0000000000 -nan 
131 0.0000000000 -nan 
132 0.0000000000 -nan 
133 0.0000000000 -nan 
134 0.0000000000 -nan 
135 0.0000000000 -nan 
136 0.0000000000 -nan 
137 0.0000000000 -nan 
138 0.0000000000 -nan 
139 0.0000000000 -nan 
140 0.0000000000 -nan 
141 0.0000000000 -nan 
142 0.0000000000 -nan 
143 0.0000000000 -nan 
144 0.0000000000 -nan 
145 0.0000000000 -nan 
146 0.0000000000 -nan 
147 0.0000000000 -nan 
148 0.0000000000 -nan 
149 0.0000000000 -nan 
150 0.0000000000 -nan 
151 0.0000000000 -nan 
152 0.0000000000 -nan 
153 0.0000000000 -nan 
154 0.0000000000 -nan 
155 0.0000000000 -nan 
156 0.0000000000 -nan 
157 0.0000000000 -nan 
158 0.0000000000 -nan 
159 0.0000000000 -nan 
160 0.0000000000 -nan 
161 0.0000000000 -nan 
162 0.0000000000 -nan 
163 0.0000000000 -nan 
164 0.0000000000 -nan 
165 0.0000000000 -nan 
166 0.0000000000 -nan 
167 0.0000000000 -nan 
168 0.0000000000 -nan 
169 0.0000000000 -nan 
170 0.0000000000 -nan 
171 0.0000000000 -nan 
172 0.0000000000 -nan 
173 0.0000000000 -nan 
174 0.0000000000 -nan 
175 0.0000000000 -nan 
176 0.0000000000 -nan 
177 0.0000000000 -nan 
178 0.0000000000 -nan 
179 0.0000000000 -nan 
180 0.0000000000 -nan 
181 0.0000000000 -nan 
182 0.0000000000 -nan 
183 0.0000000000 -nan 
184 0.0000000000 -nan 
185 0.0000000000 -nan 
186 0.0000000000 -nan 
187 0.0000000000 -nan 
188 0.0000000000 -nan 
189 0.0000000000 -nan 
190 0.0000000000 -nan 
191 0.0000000000 -nan 
192 0.0000000000 -nan 
193 0.0000000000 -nan 
194 0.0000000000 -nan 
195 0.0000000000 -nan 
196 0.0000000000 -nan 
197 0.0000000000 -nan 
198 0.0000000000 -nan 
199 0.0000000000 -nan 
200 0.0000000000 -nan 
201 0.0000000000 -nan 
202 0.0000000000 -nan 
203 0.0000000000 -nan 
204 0.0000000000 -nan 
205 0.0000000000 -nan 
206 0.0000000000 -nan 
207 0.0000000000 -nan 
208 0.0000000000 -nan 
209 0.0000000000 -nan 
210 0.0000000000 -nan 
211 0.0000000000 -nan 
212 0.0000000000 -nan 
213 0.0000000000 -nan 
214 0.0000000000 -nan 
215 0.0000000000 -nan 
216 0.0000000000 -nan 
217 0.0000000000 -nan 
218 0.0000000000 -nan 
219 0.0000000000 -nan 
220 0.0000000000 -nan 
221 0.0000000000 -nan 
222 0.0000000000 -nan 
223 0.0000000000 -nan 
224 0.0000000000 -nan 
225 0.0000000000 -nan 
226 0.0000000000 -nan 
227 0.0000000000 -nan 
228 0.0000000000 -nan 
229 0.0000000000 -nan 
230 0.0000000000 -nan 
231 0.0000000000 -nan 
232 0.0000000000 -nan 
233 0.0000000000 -nan 
234 0.0000000000 -nan 
235 0.0000000000 -nan 
236 0.0000000000 -nan 
237 0.0000000000 -nan 
238 0.0000000000 -nan 
239 0.0000000000 -nan 
240 0.0000000000 -nan 
241 0.0000000000 -nan 
242 0.0000000000 -nan 
243 0.0000000000 -nan 
244 0.0000000000 -nan 
245 0.0000000000 -nan 
246 0.0000000000 -nan 
247 0.0000000000 -nan 
248 0.0000000000 -nan 
249 0.0000000000 -nan 
250 0.0000000000 -nan 
251 0.0000000000 -nan 
252 0.0000000000 -nan 
253 0.0000000000 -nan 
254 0.0000000000 -nan 
255 0.0000000000 -nan 
256 0.0000000000 -nan 
257 0.0000000000 -nan 
258 0.0000000000 -nan 
259 0.0000000000 -nan 
260 0.0000000000 -nan 
261 0.0000000000 -nan 
262 0.0000000000 -nan 
263 0.0000000000 -nan 
264 0.0000000000 -nan 
265 0.0000000000 -nan 
266 0.0000000000 -nan 
267 0.0000000000 -nan 
268 0.0000000000 -nan 
269 0.0000000000 -nan 
270 0.0000000000 -nan 
271 0.0000000000 -nan 
272 0.0000000000 -nan 
273 0.0000000000 -nan 
274 0.0000000000 -nan 
275 0.0000000000 -nan 
276 0.0000000000 -nan 
277 0.0000000000 -nan 
278 0.0000000000 -nan 
279 0.0000000000 -nan 
280 0.0000000000 -nan 
281 0.0000000000 -nan 
282 0.0000000000 -nan 
283 0.0000000000 -nan 
284 0.0000000000 -nan 
285 0.0000000000 -nan 
286 0.0000000000 -nan 
287 0.0000000000 -nan 
288 0.0000000000 -nan 
289 0.0000000000 -nan 
290 0.0000000000 -nan 
291 0.0000000000 -nan 
292 0.0000000000 -nan 
293 0.0000000000 -nan 
294 0.0000000000 -nan 
295 0.0000000000 -nan 
296 0.0000000000 -nan 
297 0.0000000000 -nan 
298 0.0000000000 -nan 
299 0.0000000000 -nan 
300 0.0000000000 -nan 
301 0.0000000000 -nan 
302 0.0000000000 -nan 
303 0.0000000000 -nan 
304 0.0000000000 -nan 
305 0.0000000000 -nan 
306 0.0000000000 -nan 
307 0.0000000000 -nan 
308 0.0000000000 -nan 
309 0.0000000000 -nan 
310 0.0000000000 -nan 
311 0.0000000000 -nan 
